Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_Other,VisitorType_Returning_Visitor,TotalDuration,BounceExitRatio,ProductBrowsingIntensity
0,0.0,0,0.0,11,189.25,0.027272727,0.048484848,0.0,0.0,2,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,189.25,0.5511328841507203,0.05812386724508721
4,98.5,0,0.0,9,281.75,0.0,0.030909091,0.0,0.0,1,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,380.25,0.0,0.031943098693527266
7,87.91666667,1,0.0,46,1621.025379,0.004081633,0.020544218,6.02352321,0.0,1,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1708.94204567,0.18945375506319145,0.028377082937032207
0,0.0,0,0.0,37,2323.166667,0.010810811,0.018198198,0.0,0.0,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2323.166667,0.5631159236924216,0.015926530196496574
14,324.0,2,40.5,12,338.25,0.0,0.002380952,0.0,0.0,1,1,1,10,1,0,1,0,0,0,0,0,0,0,0,0,1,702.75,0.0,0.03547661352072869
3,38.0,0,0.0,2,15.0,0.0,0.04,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,53.0,0.0,0.13332444503699753
0,0.0,0,0.0,7,459.6666667,0.028571429,0.057142857,0.0,0.0,2,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,459.6666667,0.491400499978871,0.015228393265625355
3,30.5,0,0.0,79,2431.242995,0.0,0.005590278,0.0,0.0,2,2,2,6,0,0,0,0,0,0,0,0,1,0,0,0,1,2461.742995,0.0,0.03249365352159975
0,0.0,0,0.0,24,1151.0,0.0,0.0125,44.20382094,0.0,2,2,3,8,1,1,0,0,0,0,0,0,1,0,0,0,0,1151.0,0.0,0.020851415420142988
0,0.0,0,0.0,12,155.0,0.066666667,0.091666667,0.0,0.0,4,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,155.0,0.7194244614409192,0.07741885536222347
0,0.0,0,0.0,4,32.0,0.0,0.05,0.0,0.0,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,32.0,0.0,0.1249960938720665
0,0.0,0,0.0,37,1048.980263,0.005555556,0.024074074,0.0,0.0,2,2,7,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1048.980263,0.221565749546723,0.03527231734738812
0,0.0,0,0.0,12,115.6666667,0.058333333,0.091666667,0.0,0.0,2,4,4,3,0,1,0,0,0,0,0,0,1,0,0,0,1,115.6666667,0.6294963970162001,0.10374550072946186
1,0.0,0,0.0,4,94.75,0.0,0.053333333,0.0,0.0,3,2,1,20,0,0,1,0,0,0,0,0,0,0,0,0,1,94.75,0.0,0.0422159132885141
1,82.0,0,0.0,62,1243.17619,0.006451613,0.00983871,0.0,0.0,1,1,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1325.17619,0.5952380864512473,0.04987221491732808
1,120.5,1,260.5,22,1148.166667,0.009090909,0.036363636,7.518979759,0.0,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1529.166667,0.24330900236797082,0.019160964580619916
5,150.4444444,0,0.0,23,659.6361111,0.039463602,0.056586058,0.0,0.0,3,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,810.0805555,0.6852978545605605,0.03486765619000056
0,0.0,0,0.0,4,42.0,0.0,0.05,0.0,0.0,2,10,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,42.0,0.0,0.09523582771838766
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,8,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.9950248756218906,1000.0
1,5.0,0,0.0,43,1990.125,0.001162791,0.024031008,6.889766003,0.0,2,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1995.125,0.04645402214725032,0.02160667214035694
2,33.5,0,0.0,23,398.4,0.0,0.017391304,0.0,0.0,2,2,3,6,0,0,1,0,0,0,0,0,0,0,0,0,1,431.9,0.0,0.05773077878820586
1,42.5,0,0.0,67,2413.754403,0.006153846,0.01030303,0.0,0.0,1,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2456.254403,0.5444421540064921,0.02775757639598746
0,0.0,0,0.0,14,422.1666667,0.0,0.023809524,0.0,0.0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,422.1666667,0.0,0.033162179636908706
0,0.0,0,0.0,3,62.25,0.0,0.066666667,0.0,0.0,1,1,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,62.25,0.0,0.0481919969157122
0,0.0,1,35.5,130,3313.455754,0.007633588,0.028972728,0.0,0.0,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,3348.955754,0.25468445848506016,0.039233951022014754
0,0.0,0,0.0,9,651.0,0.0,0.022222222,68.258708,0.0,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,1,651.0,0.0,0.01382486355627718
0,0.0,0,0.0,2,96.0,0.0,0.05,0.0,0.0,2,4,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,96.0,0.0,0.02083311632170498
0,0.0,0,0.0,8,126.25,0.0,0.05,0.0,0.0,2,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,126.25,0.0,0.06336583472606157
0,0.0,0,0.0,2,11.5,0.0,0.1,0.0,0.0,3,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,11.5,0.0,0.17389792191983305
1,42.5,2,54.5,47,3954.95,0.006,0.023714286,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,4051.95,0.24277456366734607,0.011883838763109833
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,4,1,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.9950248756218906,1000.0
3,726.0,0,0.0,47,3993.833333,0.002040816,0.043171115,0.0,0.0,2,2,9,2,0,0,0,0,0,0,0,0,1,0,0,0,1,4719.8333330000005,0.04620250134052536,0.01176813960750735
0,0.0,0,0.0,14,1071.083333,0.014285714,0.029047619,0.0,0.0,2,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1071.083333,0.4754358074095654,0.013070866194809704
0,0.0,0,0.0,8,148.5,0.0,0.014285714,0.0,0.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,148.5,0.0,0.05387169109972323
0,0.0,0,0.0,17,315.3,0.0,0.027843137,0.0,0.0,1,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,315.3,0.0,0.05391673353398816
3,86.0,0,0.0,27,3188.483333,0.017241379,0.031034483,0.0,0.0,2,5,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3274.483333,0.538213118657167,0.008467973237489951
0,0.0,0,0.0,19,1056.658333,0.005882353,0.041176471,0.0,0.0,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,1,1056.658333,0.13947001398006958,0.017981197351521427
0,0.0,0,0.0,12,115.0,0.083333333,0.1,0.0,0.0,3,2,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,115.0,0.825082504950495,0.10434691872244589
2,22.0,3,41.5,67,3397.957955,0.0,0.015504136,0.0,0.0,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3461.457955,0.0,0.019717719044666918
4,23.375,2,231.6,35,996.1480769,0.006081081,0.041741742,0.0,0.0,2,2,5,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1251.1230769,0.1422749919738882,0.03513530335130104
7,201.5625,1,2.0,95,5696.165963,0.004081633,0.023369348,19.34978396,0.0,2,4,3,10,0,1,0,0,0,0,0,0,1,0,0,0,1,5899.728463,0.16749044742600416,0.0166778819190311
5,74.75,3,86.75,51,2003.375779,0.0,0.008874272,44.33548922,0.0,2,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2164.875779,0.0,0.025457018637031932
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,7,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.9950248756218906,1000.0
5,235.625,1,0.0,14,629.2916667,0.0,0.0275,0.0,0.0,2,4,1,8,0,0,0,0,0,0,0,0,1,0,0,0,1,864.9166667,0.0,0.022247200294603402
0,0.0,0,0.0,29,819.5892857,0.003448276,0.025448823,0.0,0.0,3,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,819.5892857,0.1303754046068515,0.03538353309694432
2,109.0,0,0.0,9,652.5,0.0,0.036363636,0.0,0.0,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,761.5,0.0,0.0137930823094524
0,0.0,0,0.0,40,974.0833333,0.006837607,0.028205128,0.0,0.0,2,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,974.0833333,0.23412350735117476,0.04106420628333906
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,4,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.9950248756218906,1000.0
8,133.4,0,0.0,38,2666.066667,0.002272727,0.016576479,17.06291074,0.0,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2799.466667,0.1293050217850799,0.014253201623633057
8,636.0,0,0.0,52,3374.016667,0.0,0.003703704,108.0893873,0.0,2,2,3,13,0,1,0,0,0,0,0,0,1,0,0,0,1,4010.016667,0.0,0.015411893218163164
5,237.25,1,181.0,63,3445.0125,0.011897436,0.028190306,0.0,0.0,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3863.2625,0.4075817499138242,0.018287301341489662
0,0.0,0,0.0,6,66.25,0.0,0.066666667,0.0,0.0,2,2,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,66.25,0.0,0.09056467072195136
0,0.0,0,0.0,12,348.75,0.0,0.027777778,0.0,0.0,3,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1,348.75,0.0,0.034408503488162046
1,19.0,0,0.0,4,51.5,0.05,0.1,0.0,0.0,3,2,6,13,0,0,0,0,0,0,0,0,1,0,0,0,1,70.5,0.49504950495049505,0.07766839478845071
0,0.0,0,0.0,12,748.25,0.016666667,0.022222222,0.0,0.0,1,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,748.25,0.7177033705043384,0.01603739921496931
3,27.0,0,0.0,10,1579.375,0.0125,0.06,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1606.375,0.20491803278688525,0.006331614511047401
0,0.0,0,0.0,2,11.0,0.088888889,0.188888889,0.0,0.0,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,11.0,0.46811000616260384,0.181801654395055
0,0.0,0,0.0,6,104.6666667,0.0,0.041666667,0.0,0.0,3,2,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1,104.6666667,0.0,0.057324293061746454
3,74.5,1,88.0,113,3770.021698,0.008004926,0.019004516,14.85051676,0.0,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3932.521698,0.400155944787667,0.029973294341157836
7,65.83333333,2,39.66666667,135,5520.175505,0.002962963,0.010258137,0.0,0.0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5625.675505,0.26318413073139896,0.02445573975356065
0,0.0,0,0.0,2,171.0,0.0,0.1,0.0,0.0,3,2,1,13,1,0,0,0,0,0,0,0,1,0,0,0,1,171.0,0.0,0.011695838036034877
0,0.0,0,0.0,7,130.0,0.057142857,0.085714286,0.0,0.0,2,5,9,10,1,0,0,0,0,0,0,0,1,0,0,0,1,130.0,0.6589785793773358,0.05384573964815655
0,0.0,0,0.0,2,22.0,0.0,0.1,0.0,0.0,3,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,22.0,0.0,0.0909049588655061
0,0.0,0,0.0,20,1078.583117,0.011111111,0.025925926,0.0,0.0,1,1,8,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1078.583117,0.4126547402677999,0.01854282821781994
6,162.7,6,205.0,52,2983.358135,0.010112994,0.017261259,17.4767153,0.0,3,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3351.0581349999998,0.5537950039479753,0.017430016852463186
0,0.0,0,0.0,9,69.75,0.088888889,0.122222222,0.0,0.0,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,69.75,0.7213706063505331,0.12903040816619116
7,722.2083333,9,151.5,238,10340.36916,0.002419355,0.016345046,3.851653215,0.0,2,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,11214.0774933,0.13948391950070357,0.02301658415678999
5,122.1,3,158.5,167,8701.851617,0.002401067,0.012477354,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,8982.451617,0.17815566764811547,0.019191315614073678
1,250.5,0,0.0,1,0.0,0.0,0.1,0.0,0.0,2,2,9,13,0,0,0,0,0,0,0,0,1,0,0,0,1,250.5,0.0,1000.0
4,69.83333333,0,0.0,133,4885.049069,0.002962963,0.008689192,15.95538838,0.0,1,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,4954.882402329999,0.3058008345793953,0.027225923608030885
5,158.5,2,15.0,34,2193.383333,0.0,0.024324324,0.0,0.0,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,2366.883333,0.0,0.015501159321903478
10,84.4375,3,147.0,35,1092.354167,0.005073996,0.034935835,0.0,0.0,2,5,9,8,1,0,0,0,0,0,0,0,1,0,0,0,1,1323.791667,0.1411959955849085,0.03204086093731088
0,0.0,0,0.0,16,977.125,0.0,0.0125,0.0,0.0,2,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,977.125,0.0,0.01637455149080057
7,79.5,2,31.5,65,5410.956705,0.002898551,0.019031516,0.0,0.0,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,5521.956705,0.14469953247672318,0.01201266088994499
2,268.0,2,84.0,46,1679.666667,0.012,0.026,0.0,0.0,3,2,1,13,1,0,0,0,0,0,0,0,1,0,0,0,1,2031.666667,0.4444444444444445,0.02738636987765509
1,30.5,0,0.0,34,1333.166667,0.0,0.006060606,8.754045182,0.0,2,2,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1363.666667,0.0,0.02550316876234293
1,25.5,0,0.0,43,914.2294372,0.013636364,0.025762987,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,939.7294372,0.509523245667608,0.04703409364896608
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.9950248756218906,1000.0
0,0.0,0,0.0,12,349.5,0.0,0.008333333,0.0,0.0,1,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,349.5,0.0,0.03433466570911099
0,0.0,0,0.0,4,105.0,0.0,0.05,0.0,0.0,2,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,105.0,0.0,0.03809487528690203
0,0.0,0,0.0,17,315.0833333,0.0,0.014705882,0.0,0.0,2,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,315.0833333,0.0,0.05395380919753271
0,0.0,0,0.0,65,3873.02197,0.014393939,0.01991342,0.0,0.0,3,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,3873.02197,0.6882632778378667,0.016782756132220925
4,353.5,0,0.0,24,583.0833333,0.0,0.007692308,0.0,0.0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,936.5833333,0.0,0.04116042676737787
0,0.0,0,0.0,7,155.5,0.047619048,0.085714286,0.0,0.0,1,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,155.5,0.5491488219138424,0.04501578767982199
1,0.0,0,0.0,55,2780.609524,0.019242424,0.045272727,9.137331307,0.0,2,2,8,3,0,0,1,0,0,0,0,0,0,0,0,0,1,2780.609524,0.41584806531934027,0.019779828755334163
0,0.0,0,0.0,24,612.2083333,0.016666667,0.026388889,0.0,0.0,3,2,3,10,0,0,1,0,0,0,0,0,0,0,0,0,1,612.2083333,0.6085192794786236,0.0392022772188599
7,266.875,0,0.0,32,2092.5,0.010526316,0.026315789,23.5676355,0.0,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2359.375,0.3853564691102278,0.015292704758564033
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,2,3,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.9950248756218906,2000.0
2,48.5,2,32.0,45,2336.319444,0.020833333,0.039236111,0.0,0.0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2416.819444,0.5177770038461222,0.01926105646833093
0,0.0,0,0.0,45,747.0428571,0.017777778,0.031296296,0.0,0.0,3,2,1,13,0,0,0,0,0,0,0,0,1,0,0,0,1,747.0428571,0.5504587275271443,0.060237427257200854
14,205.9924242,1,65.0,52,1090.385281,0.006479313,0.039161584,5.539900181,0.0,1,1,1,10,0,0,0,0,0,0,0,0,1,0,0,0,1,1361.3777052,0.1613311118406087,0.047689521508203936
0,0.0,0,0.0,44,1975.825,0.0,0.032142857,0.0,0.0,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1975.825,0.0,0.02226916742668636
12,225.25,1,0.0,129,3367.041281,0.001428571,0.018456829,1.03529974,0.0,2,4,1,10,0,1,0,0,0,0,0,0,1,0,0,0,1,3592.291281,0.07342260139100774,0.03831255720426755
0,0.0,0,0.0,23,647.1428571,0.004347826,0.022222222,0.0,0.0,1,8,1,11,1,0,0,0,0,0,0,0,1,0,0,0,1,647.1428571,0.1872269587294446,0.03554078393491715
5,98.0,0,0.0,6,60.0,0.05,0.0525,0.0,0.0,3,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,158.0,0.9345794392523366,0.09999833336111065
0,0.0,0,0.0,13,138.5416667,0.023076923,0.028205128,0.0,0.0,1,1,8,1,1,0,1,0,0,0,0,0,0,0,0,0,1,138.5416667,0.7901668159098635,0.0938339091461995
0,0.0,0,0.0,5,298.0,0.04,0.05,0.0,0.0,3,2,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,298.0,0.7843137254901961,0.016778467186351724
0,0.0,1,1729.0,19,1401.083333,0.02,0.05,0.0,0.0,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,3130.083333,0.39215686274509803,0.013560925315121626
0,0.0,0,0.0,27,393.7888889,0.0,0.032193939,0.0,0.0,3,2,1,11,1,0,0,0,0,0,0,0,1,0,0,0,0,393.7888889,0.0,0.06856448263672013
0,0.0,0,0.0,7,2478.0,0.028571429,0.057142857,0.0,0.0,2,2,1,11,1,1,0,0,0,0,0,0,1,0,0,0,1,2478.0,0.491400499978871,0.0028248576170873214
1,33.5,0,0.0,37,1702.916667,0.0,0.009047619,0.0,0.0,2,4,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1736.416667,0.0,0.021727415668417047
0,0.0,0,0.0,63,1401.50873,0.0,0.003225806,88.95486906,0.0,1,1,1,7,0,1,0,0,0,0,0,0,1,0,0,0,1,1401.50873,0.0,0.044951525238429844
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,1,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.9950248756218906,1000.0
3,57.425,3,55.0,11,281.425,0.004166667,0.053125,0.0,0.0,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,393.85,0.07698230023094688,0.0390866515531614
0,0.0,0,0.0,34,1491.775,0.002020202,0.024793388,0.0,0.0,2,2,6,11,1,1,0,0,0,0,0,0,1,0,0,0,1,1491.775,0.07832247551194128,0.022791625552361746
0,0.0,0,0.0,91,2056.106981,0.008888889,0.023937057,0.0,0.0,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,2056.106981,0.3564530088694909,0.044258375941783765
0,0.0,0,0.0,3,63.0,0.0,0.033333333,0.0,0.0,5,11,8,11,0,0,0,0,0,0,0,0,1,0,0,0,1,63.0,0.0,0.04761829177314646
3,36.25,1,10.0,35,2109.919048,0.018918919,0.027190827,23.8705054,0.0,3,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2156.169048,0.6711019509998766,0.016588306288276945
2,63.25,0,0.0,7,460.75,0.022222222,0.037037037,0.0,0.0,3,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,524.0,0.5842258954082044,0.015192587753472049
3,103.0833333,2,39.25,39,1406.95,0.01533101,0.039562226,5.606382766,0.0,3,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1549.2833333,0.3779627380410533,0.027719515462869708
2,4.0,5,161.5,64,3757.079762,0.012254902,0.022009804,18.88360212,0.0,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3922.579762,0.5325948017636308,0.017034502065356453
4,37.25,1,5.0,50,1295.008333,0.000892857,0.015595238,0.0,0.0,3,2,4,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1337.258333,0.05380200030876327,0.0386097603514337
0,0.0,0,0.0,69,1002.104167,0.0,0.013140097,0.0,0.0,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1002.104167,0.0,0.06885504862385367
5,96.625,0,0.0,27,1883.725,0.0,0.019047619,0.0,0.0,2,2,9,13,0,0,0,0,0,0,0,0,1,0,0,0,1,1980.35,0.0,0.014333294757305468
2,95.0,0,0.0,10,445.0,0.016666667,0.033333333,0.0,0.0,2,2,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,540.0,0.48543690762560104,0.022471859613798623
0,0.0,0,0.0,69,2243.676587,0.0,0.002985075,97.9922066,0.0,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2243.676587,0.0,0.03075308163694733
0,0.0,0,0.0,18,191.0,0.0,0.033333333,0.0,0.0,4,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,191.0,0.0,0.09424034429139114
0,0.0,0,0.0,13,193.3666667,0.015384615,0.023076923,0.0,0.0,3,2,1,13,1,0,0,0,0,0,0,0,1,0,0,0,0,193.3666667,0.6389776218497688,0.06722944027746289
0,0.0,0,0.0,64,1690.778409,0.014285714,0.025219349,0.0,0.0,1,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1690.778409,0.5448538787137698,0.03785236539984383
3,48.0,1,58.5,35,1698.0,0.005714286,0.005714286,93.52994426,0.0,4,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1804.5,0.8510638361249432,0.020612473137530545
1,7.0,4,103.75,99,3517.039683,0.007189542,0.020421866,0.0,0.0,2,2,1,8,0,1,0,0,0,0,0,0,1,0,0,0,1,3627.789683,0.33561698126577766,0.028148665006500293
4,80.5,0,0.0,27,472.5,0.0,0.015384615,0.0,0.0,4,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,553.0,0.0,0.0571427362058493
5,106.0,0,0.0,111,8684.983333,0.002678571,0.019613095,3.696136038,0.0,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8790.983333,0.1299451149863715,0.01278067935922896
2,29.5,0,0.0,36,1653.395833,0.005555556,0.022839506,68.25041784,0.0,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1682.895833,0.23303989604482575,0.021773357297824217
1,24.91666667,1,7.666666667,98,3561.139286,0.008163265,0.018367347,78.19779587,0.0,2,2,1,13,1,1,0,0,0,0,0,0,1,0,0,0,1,3593.722619337,0.4214962947687156,0.02751927532461157
3,22.27777778,1,0.0,6,36.90277778,0.0,0.086666667,0.0,0.0,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,59.18055556,0.0,0.16258498075098696
8,522.25,0,0.0,53,1899.058333,0.004938272,0.007694004,14.16739222,0.0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2421.308333,0.5680089404145662,0.02790855402936481
0,0.0,0,0.0,4,46.25,0.0,0.1,0.0,0.0,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,46.25,0.0,0.08648461654883138
3,224.0,2,42.0,132,5098.75498,0.010632603,0.014962157,2.209003373,0.0,1,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,5364.75498,0.6661131700433719,0.025888667847171615
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.9950248756218906,1000.0
0,0.0,0,0.0,4,90.5,0.1,0.166666667,0.0,0.0,3,2,1,10,0,0,0,0,0,0,0,0,1,0,0,0,1,90.5,0.5964214699872338,0.04419840664744036
5,132.0,1,8.5,167,5080.233631,0.000238095,0.004785636,64.81173101,0.0,4,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,5220.733631,0.041152779054886963,0.03287249745926154
5,161.35,0,0.0,18,251.9,0.0,0.03015873,0.0,0.0,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,413.25,0.0,0.07145664368144627
1,12.0,0,0.0,22,851.25,0.004347826,0.020289855,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,863.25,0.2042205548135485,0.025844316188762186
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.9950248756218906,1000.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,13,9,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.9950248756218906,1000.0
1,3.0,0,0.0,13,543.0,0.0,0.008333333,0.0,0.0,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,546.0,0.0,0.023941024049679467
0,0.0,0,0.0,6,185.5,0.016666667,0.05,0.0,0.0,2,2,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,185.5,0.3267973921568627,0.032344839111379454
1,18.83333333,0,0.0,2,23.83333333,0.0,0.05,0.0,0.0,3,2,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1,42.66666666,0.0,0.0839125631209757
0,0.0,0,0.0,61,1964.847222,0.021311475,0.041065574,0.0,0.0,3,2,2,13,0,0,0,0,0,0,0,0,1,0,0,0,1,1964.847222,0.5066250849209855,0.031045654985965628
0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.0,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.9950248756218906,5000.0
13,293.5785714,3,26.0,161,3457.628812,0.006140351,0.018923933,15.988034,0.0,2,5,7,2,1,1,0,0,0,0,0,0,1,0,0,0,1,3777.2073834,0.3081897033080767,0.0465636892189082
9,88.60416667,0,0.0,114,2997.00203,0.0,0.005989942,32.56725746,0.0,2,4,2,2,0,1,0,0,0,0,0,0,1,0,0,0,1,3085.60619667,0.0,0.03803799958120162
0,0.0,0,0.0,39,4022.0,0.0,0.034188034,0.0,0.0,2,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4022.0,0.0,0.009696665913310315
0,0.0,0,0.0,1,41.5,0.133333333,0.15,0.0,0.0,3,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,41.5,0.8830022052980132,0.024095804920363367
4,1172.0,0,0.0,19,1542.791667,0.00952381,0.042857143,0.0,0.0,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2714.791667,0.217155276165618,0.012315329471293112
11,347.7916667,0,0.0,91,2434.144872,0.002020202,0.019021966,10.51901813,0.0,2,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,2781.9365387,0.10089928231822988,0.03738477674932047
